source_run,dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
keyless,chronos_m4_hourly,auto_arima,533.3783705751101,635.7026119768619,0.2604951774080594,6.520796920132079,,,0.1136272104958404,0.1824890342128204,0.1094313385689457,60,0,False,60,60,0,37.55943457199601
keyless,chronos_m4_hourly,arima_2_1_2,574.6684299488862,693.6961319307486,0.3143190627917647,5.893282578061503,,,0.1345217495333914,0.229597505092113,0.0955930922692049,60,0,False,60,60,0,8.475039478005328
keyless,chronos_nn5_weekly,timesfm_2_5_200m,14.925126616160076,19.15239598751068,0.1096859756857156,0.8309268679316572,,,0.0839664018975814,0.0867442149446754,0.0831126014196958,60,0,False,60,60,0,14.497130737001498
keyless,chronos_nn5_weekly,deepar,16.595811030599805,20.77444968753391,0.1201005523403485,0.9205125717937191,,,0.0971380508420994,0.0996187061971409,0.0896912956514106,180,0,False,60,60,0,1258.0120259860032
keyless,chronos_nn5_weekly,chronos_t5_tiny,16.94124541282654,21.43285676903195,0.1225602785332335,0.934409320232202,,,0.0977427953888337,0.0987445473044211,0.0938071038730212,180,0,False,60,60,0,34.88741529599065
keyless,chronos_nn5_weekly,prophet,17.377425967322456,21.75710220336914,0.1241468909093075,0.9755348400900868,,,0.0982522693515942,0.100101377068405,0.0852136414259843,180,0,False,60,60,0,20.51508713698422
keyless,chronos_nn5_weekly,auto_arima,17.43109712600708,21.636855419476827,0.1252206516141693,0.9622374047002245,,,0.0978449084086285,0.0991618084666627,0.093319502110931,60,0,False,60,60,0,17.23948763899716
keyless,chronos_nn5_weekly,moirai_2_0_small,17.469875876108805,21.757319966952007,0.1243005334089199,0.9439981486633588,,,0.0976372768276061,0.0971808732720009,0.0920061823823751,60,0,False,60,60,0,0.7988914460074739
keyless,chronos_nn5_weekly,arima_2_1_2,17.660052585601807,21.983840187390644,0.1267090729748209,0.9691885350722366,,,0.0989992178624676,0.100154720937628,0.0920951594377836,60,0,False,60,60,0,2.4642946439944358
keyless,chronos_nn5_weekly,seasonal_naive,24.362703577677408,27.789332755406697,0.1751944833745559,1.1069579573227597,,,0.1725570894775915,0.1615886524138545,0.1473178801999727,60,0,False,60,60,0,0.036725762007336
keyless,chronos_weather,moirai_2_0_small,1.3650983900219822,2.8807568864081987,1.8603369812170665,0.4295630085941588,0.6950000000000001,3.652472525187161,0.8568591777044231,0.9941934350074756,0.9642585007470732,60,0,False,60,60,0,0.8774803180021991
keyless,chronos_weather,timesfm_2_5_200m,1.3780062944093516,2.868839392317265,1.6474320175747077,0.4360977991276868,0.6272222222222222,3.597336184071458,0.8650282996215907,1.0923598588687382,0.9776418387691854,60,0,False,60,60,0,13.840799424003308
keyless,chronos_weather,chronos_t5_tiny,1.3828853530752183,2.9496108483466026,1.8433457553386687,0.4292743755349024,0.2894444444444444,3.80610769663168,0.9505842768379354,0.973808994110795,0.9846567174440922,180,0,False,60,60,0,167.98440541000855
keyless,chronos_weather,deepar,1.3955603764169302,2.8865427310891683,1.8284175166779884,0.4307580036056245,0.4564814814814815,3.6678639883580417,0.9439653237322896,0.9845461883750436,1.000569564689379,180,0,False,60,60,0,1632.3585234270067
keyless,chronos_weather,auto_arima,2.0253151090815664,2.959938003619512,1.7079786817232767,0.7603974418260687,0.7077777777777778,3.2276361014532005,1.3501954479365752,6.112224225347792,2.1490786153376598,60,0,False,60,60,0,32.39177172499785
keyless,chronos_weather,seasonal_naive,2.037136704474688,3.663409960145752,0.7292539659887552,0.7726037629430126,0.2966666666666667,4.010311597715253,1.412417198205687,1.64120497222438,1.106678416540019,60,0,False,60,60,0,0.0403241949998118
keyless,chronos_weather,arima_2_1_2,2.0530513944725195,2.993875566869974,1.7053856790065764,0.7756966662576337,0.7094444444444445,3.243981975576152,1.3682929393712635,6.0260237353189945,2.1827760730677657,60,0,False,60,60,0,8.334457868001664
keyless,chronos_weather,prophet,2.2548032517234486,3.2435568138957023,1.7230310155285729,0.8457955422403862,0.6598148148148149,3.3809377918208856,1.3980929086766758,6.571624527947091,2.2445919750279533,180,0,False,60,60,0,9.829102942992904
keyless,external_national_illness,arima_2_1_2,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,auto_arima,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,chronos_t5_tiny,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,deepar,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,moirai_2_0_small,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,prophet,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,seasonal_naive,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_national_illness,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,arima_2_1_2,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,auto_arima,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,chronos_t5_tiny,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,deepar,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,moirai_2_0_small,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,prophet,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,seasonal_naive,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_psm,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,arima_2_1_2,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,auto_arima,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,chronos_t5_tiny,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,deepar,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,moirai_2_0_small,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,prophet,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,seasonal_naive,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,external_traffic,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.0
keyless,official_usgs_streamflow,timesfm_2_5_200m,1482.401045872615,2288.642712519719,0.320585728264772,1.1288311035236005,,,0.2601051335444648,0.2957121763601261,0.2219450243690102,13,0,False,13,13,0,3.1889461150040006
keyless,official_usgs_streamflow,moirai_2_0_small,1722.1587999784028,2537.578521728516,0.3173247224722917,1.0884068169177117,,,0.2955515542806355,0.3083124072162997,0.2318028434468594,13,0,False,13,13,0,0.2242403849995753
keyless,official_usgs_streamflow,chronos_t5_tiny,1835.6538478166628,2658.06284175775,0.3580049027044039,1.154348704570139,,,0.3038554510221314,0.3461012905438775,0.2193062355571989,39,0,False,13,13,0,40.11873940700025
keyless,official_usgs_streamflow,auto_arima,2240.264759944036,2800.916189340445,0.3938308713527826,1.146257528634726,,,0.722064713499363,0.7546287672586716,0.8338335066938233,13,0,False,13,13,0,6.1080920479944325
keyless,official_usgs_streamflow,deepar,2346.6679122142305,3226.7871149503267,0.4165724989217825,1.2323521144788718,,,0.4106988449106906,0.4844776467925741,0.2562279288298585,39,0,False,13,13,0,365.8096817480055
keyless,official_usgs_streamflow,arima_2_1_2,2438.859977428729,3125.0008453956016,0.3839576252951072,1.1621166086340458,,,0.6369930304638102,0.7341931548572292,0.7960471560016423,13,0,False,13,13,0,1.1600526349993745
keyless,official_usgs_streamflow,seasonal_naive,4882.870468139648,6595.453228290265,0.6607804046227381,1.9258438590559976,,,0.9391897705450574,1.2435962097036333,0.4736494317021399,13,0,False,13,13,0,0.0079993500057753
keyless,official_usgs_streamflow,prophet,5656.87554481702,6175.667157882299,0.6676262494367666,1.3220307034347858,,,0.8238449777614375,0.7603230258766898,0.8003340634548929,39,0,False,13,13,0,2.747282468995764
