dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
external_national_illness,prophet,,,,,,,,,,0,1,False,1,0,1,0.0
external_national_illness,seasonal_naive,,,,,,,,,,0,1,False,1,0,1,0.0
external_national_illness,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,arima_2_1_2,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,auto_arima,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,chronos_t5_tiny,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,deepar,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,moirai_2_0_small,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,prophet,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,seasonal_naive,,,,,,,,,,0,1,False,1,0,1,0.0
external_psm,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,arima_2_1_2,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,auto_arima,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,chronos_t5_tiny,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,deepar,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,moirai_2_0_small,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,prophet,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,seasonal_naive,,,,,,,,,,0,1,False,1,0,1,0.0
external_traffic,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.0
official_usgs_streamflow,timesfm_2_5_200m,1482.401045872615,2288.642712519719,0.320585728264772,1.1288311035236003,,,0.26010513354446485,0.29571217636012614,0.22194502436901029,13,0,False,13,13,0,3.1889461150040006
official_usgs_streamflow,moirai_2_0_small,1722.1587999784028,2537.5785217285156,0.3173247224722917,1.0884068169177115,,,0.29555155428063556,0.30831240721629977,0.23180284344685945,13,0,False,13,13,0,0.22424038499957533
official_usgs_streamflow,chronos_t5_tiny,1835.6538478166628,2658.06284175775,0.35800490270440394,1.154348704570139,,,0.3038554510221314,0.3461012905438775,0.21930623555719897,39,0,False,13,13,0,40.11873940700025
official_usgs_streamflow,auto_arima,2240.2647599440356,2800.916189340445,0.3938308713527826,1.1462575286347259,,,0.722064713499363,0.7546287672586716,0.8338335066938233,13,0,False,13,13,0,6.1080920479944325
official_usgs_streamflow,deepar,2346.6679122142305,3226.7871149503267,0.41657249892178255,1.2323521144788718,,,0.4106988449106906,0.48447764679257416,0.25622792882985856,39,0,False,13,13,0,365.80968174800546
official_usgs_streamflow,arima_2_1_2,2438.8599774287295,3125.0008453956016,0.3839576252951072,1.1621166086340458,,,0.6369930304638102,0.7341931548572292,0.7960471560016423,13,0,False,13,13,0,1.1600526349993743
official_usgs_streamflow,seasonal_naive,4882.870468139648,6595.453228290265,0.6607804046227381,1.9258438590559979,,,0.9391897705450574,1.2435962097036333,0.47364943170213997,13,0,False,13,13,0,0.00799935000577534
official_usgs_streamflow,prophet,5656.8755448170195,6175.667157882299,0.6676262494367666,1.3220307034347858,,,0.8238449777614375,0.7603230258766898,0.8003340634548929,39,0,False,13,13,0,2.7472824689957633
